City,Place,City_Place,Rating,City_desc,Place_desc,latitude,longitude
Rajkot,Funworld Rajkot,Funworld Rajkot-Rajkot,4.544378698224852,-,-,,
Noida,ISKCON Noida,ISKCON Noida-Noida,4.544186046511628,-,-,28.58657535,77.35060135161604
New Delhi,Madame Tussauds Delhi,Madame Tussauds Delhi-New Delhi,4.541666666666667,-,-,,
Thekkady,Spice Walk,Spice Walk-Thekkady,4.54054054054054,-,-,,
Guhagar,Guhagar Beach,Guhagar Beach-Guhagar,4.539823008849558,-,-,17.4828281,73.1880158
Pune,Narayani Dham Temple,Narayani Dham Temple-Pune,4.5375,"Pune is a city that perfectly blends modernity with tradition sprinkled with colonial-era charm, and it deserves the title of being the cultural capital of Maharashtra., ,  Behind the modern commercialized façade of Pune lies the roots of ancient Poona, which gave birth to the Maratha Empire and had a very crucial role to play in the history of India’s independence.",-,,
Mysuru (Mysore),Karanji Lake,Karanji Lake-Mysuru (Mysore),4.536964980544747,-,-,12.29786,76.67251
Mysuru (Mysore),Kukkarahalli Lake,Kukkarahalli Lake-Mysuru (Mysore),4.536764705882353,-,-,12.30764,76.63726
Chennai,Ramakrishna Temple,Ramakrishna Temple-Chennai,4.535135135135135,""", , "" Amid its chaos of traffic and sweltering humid climate, Chennai is worth visiting for its temples steeped in south-Indian culture, British-era museums and monuments, culinary delights and Marina Beach (Second largest urban beach in the world).",-,13.0312666,80.26755391992529
Benaulim,Benaulim Beach,Benaulim Beach-Benaulim,4.53475935828877,-,-,15.2529693,73.92021573995075
Nashik,York Winery & Tasting Room,York Winery & Tasting Room-Nashik,4.534351145038168,"The city is home to plenty of exotic temples and is known in Hindu mythology as the place where Ravanas sister, Surpanakha, tried to seduce Lord Ram and got her nose cut off by Lakshman in the process.",-,,
Morjim,Morjim Beach,Morjim Beach-Morjim,4.5321637426900585,-,-,15.6226214,73.73025102768045
New Delhi,DLF Promenade Mall,DLF Promenade Mall-New Delhi,4.532091097308489,-,-,28.542467700000003,77.1557696587347
Bhopal,Lake View Bhopal,Lake View Bhopal-Bhopal,4.529411764705882,-,-,23.2437491,77.3845868
Mumbai,Deccan Odyssey,Deccan Odyssey-Mumbai,4.529411764705882,"From upcoming actors struggling to make it big on the silver screen; from Bolly superstars to big industrialists to tribes of fisherman and slum dwellers, Mumbai is a city that proudly boasts of stories from different walks of human survival.One of the main centres in the country of art, culture, music, dance and theatre, Mumbai is a dynamic, cosmopolitan city that has been running for years solely on the indomitable spirit of the Mumbaikars.",-,,
Ghaziabad,Swarna Jaynti Park,Swarna Jaynti Park-Ghaziabad,4.529411764705882,-,-,,
Mandrem,Mandrem Beach,Mandrem Beach-Mandrem,4.528925619834711,-,-,15.65877755,73.71330658089184
Dabguli,Xtreme Zone Getawayz,Xtreme Zone Getawayz-Dabguli,4.528169014084507,-,-,,
Kolkata,Jain Temple - Kolkata,Jain Temple - Kolkata-Kolkata,4.528,""", ,  Starting from admiring the flourishing art scene in the city to going on rewarding gastronomical explorations to wandering amidst the countless bazaars to sitting by the banks of the Hooghly and enjoying a peaceful sunset, Kolkata is soaked in layers and layers of heritage and culture, and peeling off each layer to look beneath the hood is a very rewarding, once-in-a-lifetime experience.",-,22.5832608,88.3530035
Solan,Mohan Shakti Heritage Park,Mohan Shakti Heritage Park-Solan,4.527027027027027,-,-,,
Dhanbad,Maithan Dam,Maithan Dam-Dhanbad,4.526666666666666,-,-,23.78692055,86.81604055483433
Malvan,Rock Garden,Rock Garden-Malvan,4.526666666666666,-,-,,
Bengaluru,Art of Living International Center,Art of Living International Center-Bengaluru,4.525,-,-,12.8257439,77.5106674649764
Guwahati,ISKCON Guwahati,ISKCON Guwahati-Guwahati,4.524752475247524,-,-,,
New Delhi,Lotus Temple,Lotus Temple-New Delhi,4.524039354000371,-,-,,
Mumbai,Mount Mary Basilica,Mount Mary Basilica-Mumbai,4.523705324580599,"From upcoming actors struggling to make it big on the silver screen; from Bolly superstars to big industrialists to tribes of fisherman and slum dwellers, Mumbai is a city that proudly boasts of stories from different walks of human survival.One of the main centres in the country of art, culture, music, dance and theatre, Mumbai is a dynamic, cosmopolitan city that has been running for years solely on the indomitable spirit of the Mumbaikars.",-,19.046576700000003,72.8226395565016
Ashvem Beach,Arti Fabulous Body Care Spa,Arti Fabulous Body Care Spa-Ashvem Beach,4.523255813953488,-,-,,
Kalimpong,Deolo Hill,Deolo Hill-Kalimpong,4.521739130434782,"Kalimpong is a virgin hill station in West Bengal renowned for its panoramic valley views, Buddhists monasteries and churches and Tibetan handicrafts etc., ,  50 minutes east ofÊDarjeeling, Kalimpong is a hill station on the foothills of Shivalik ranges at an altitude of 1250 m overlooking the Teesta Valley."," Deolo Hills are located at an elevation of around 2000 m and thus, provide a great panoramic view of Kalimpong. There are also proper view points which are located at the ridge edges for the best view of the sunset and sunrise. ",27.0887597,88.5026407
Leh,Shanti Stupa,Shanti Stupa-Leh,4.5204582651391165,"The former district has a famous town, ""Leh"", and is a great tourist attraction because of its beautiful monasteries nearby, Shanti Stupa, cafes and Leh Bazaar defining the place\s culture.",-,34.17376275,77.57493751786805
Guwahati,Purva Tirupati Shri Balaji temple,Purva Tirupati Shri Balaji temple-Guwahati,4.519434628975265,-,-,,
Hospet,Vijayshree Theme Village,Vijayshree Theme Village-Hospet,4.5181818181818185,-,-,,
Udupi,Kapu Beach,Kapu Beach-Udupi,4.517426273458445,-,-,13.2186902,74.73885076197386
Ahmedabad,Kankaria Lake,Kankaria Lake-Ahmedabad,4.51672671127123,"The historic city of Ahmedabad or the old part of the city was declared as the UNESCO World Heritage Site., ,  Home to a plethora of remarkable temples like Swaminarayan Temple, intriguing museums and classy markets, with a little bit of colonial history attached to it, Ahmedabad is an excellent example of how a city can still retain every bit of its old-world charm while still rapidly progressing on the path of globalisation.Ahmedabad is famous for its textiles and its tie-dye bandhani handloom technique, which makes it a great place to shop."," One of the biggest lakes in Ahmadabad, this is a total magnet for tourists and locals alike due to its complete entertainment facilities - toy train, kids' city, balloon ride, water park, food stalls.



Also famous for its Kankaria Carnival which is full of week-long fun and festivities held in the last week of December, it is an entertainment, fun and cultural hub. The lake and surroundings have been recently revamped and all its subparts (zoo, balvatika,etc.) are enhanced. ",23.00614335,72.59952118019814
Mysuru (Mysore),Avadhoota Datta Peetham,Avadhoota Datta Peetham-Mysuru (Mysore),4.516304347826087,-,-,,
Mysuru (Mysore),GRS Fantasy Park,GRS Fantasy Park-Mysuru (Mysore),4.515923566878981,-,-,12.3540981,76.63381021949658
Lucknow,Janeshwar Mishra Park,Janeshwar Mishra Park-Lucknow,4.515,"Most of Old Lucknow is well-known for its bustling vibrant streets, authentic, mouth-watering kebab and biriyani outlets, lakhnavi chikan market, and the wholesale jewellery stores.New Lucknow, on the other hand, hosts people of varied cultures and is structurally planned with wide roads, shopping malls and parks built to serve diverse entertainment purposes."," Janeshwar Mishra Park is a newly constructed park, located in Gomti Nagar, Lucknow. Dedicated to the demised Samajwadi Party politician, Janeshwar Mishra, the park was opened to the public in 2014.   ",26.8358742,80.98941810132403
Ranchi,Jonha Falls,Jonha Falls-Ranchi,4.512605042016807,-,-,23.3420327,85.6084101
Kolkata,"ISKCON Kolkata, Sri Sri Radha Govind Temple","ISKCON Kolkata, Sri Sri Radha Govind Temple-Kolkata",4.5120481927710845,""", ,  Starting from admiring the flourishing art scene in the city to going on rewarding gastronomical explorations to wandering amidst the countless bazaars to sitting by the banks of the Hooghly and enjoying a peaceful sunset, Kolkata is soaked in layers and layers of heritage and culture, and peeling off each layer to look beneath the hood is a very rewarding, once-in-a-lifetime experience.",-,,
Jalandhar,Rangla Punjab Haveli,Rangla Punjab Haveli-Jalandhar,4.511945392491468,-,-,,
Dharamsala,Norbulingka Institute,Norbulingka Institute-Dharamsala,4.511926605504587,-,-,32.1981555,76.35860193663011
Kolkata,Pareshnath Jain Temple,Pareshnath Jain Temple-Kolkata,4.511278195488722,""", ,  Starting from admiring the flourishing art scene in the city to going on rewarding gastronomical explorations to wandering amidst the countless bazaars to sitting by the banks of the Hooghly and enjoying a peaceful sunset, Kolkata is soaked in layers and layers of heritage and culture, and peeling off each layer to look beneath the hood is a very rewarding, once-in-a-lifetime experience.",-,,
Panchkula,Yadvinder Garden,Yadvinder Garden-Panchkula,4.509433962264151,-,-,,
Hyderabad,ISKCON Hyderabad Sri Sri Radha Madanmohan Mandir,ISKCON Hyderabad Sri Sri Radha Madanmohan Mandir-Hyderabad,4.509174311926605,"The capital and the largest city of Telanaga, Hyderabad is home to stately mosques and noisy bazaars lined parallelly alongside swanky new office buildings and malls, and it is these very contrasts – these glimpses into the city’s rich past with inherent promises of an even better future –that make Hyderabad a city worth visiting.",-,,
Surat,Jagdishchandra Bose Aquarium,Jagdishchandra Bose Aquarium-Surat,4.509174311926605,-,-,,
Mumbai,Sri Sri Radha Gopinath Temple,Sri Sri Radha Gopinath Temple-Mumbai,4.509064002959675,"From upcoming actors struggling to make it big on the silver screen; from Bolly superstars to big industrialists to tribes of fisherman and slum dwellers, Mumbai is a city that proudly boasts of stories from different walks of human survival.One of the main centres in the country of art, culture, music, dance and theatre, Mumbai is a dynamic, cosmopolitan city that has been running for years solely on the indomitable spirit of the Mumbaikars.",-,,
Rajahmundry,"ISKCON Rajahmundry, Sri Sri Radha Gopinath Temple","ISKCON Rajahmundry, Sri Sri Radha Gopinath Temple-Rajahmundry",4.508771929824562,-,-,,
Mahabaleshwar,Mahabaleshwar Hill Station,Mahabaleshwar Hill Station-Mahabaleshwar,4.508484848484849,"Once a summer capital of the British, the hill station of Mahabaleshwar comprises of ancient temples, boarding schools, manicured and lush green dense forest, waterfalls, hills, valleys.",-,,
Mumbai,Growel's 101 Mall,Growel's 101 Mall-Mumbai,4.508196721311475,"From upcoming actors struggling to make it big on the silver screen; from Bolly superstars to big industrialists to tribes of fisherman and slum dwellers, Mumbai is a city that proudly boasts of stories from different walks of human survival.One of the main centres in the country of art, culture, music, dance and theatre, Mumbai is a dynamic, cosmopolitan city that has been running for years solely on the indomitable spirit of the Mumbaikars.",-,,
Chikmagalur,Hirekolale Lake,Hirekolale Lake-Chikmagalur,4.507936507936508,-,-,,
Mararikulam,Marari Beach,Marari Beach-Mararikulam,4.507772020725389,-,-,9.60318035,76.29799372732823
Thane,Upvan Lake,Upvan Lake-Thane,4.507692307692308,-,-,19.22144835,72.95599092565783
Nagpur,Khindsi Lake,Khindsi Lake-Nagpur,4.506944444444445,-,-,,
Hyderabad,Birla Mandir,Birla Mandir-Hyderabad,4.5065671641791045,"The capital and the largest city of Telanaga, Hyderabad is home to stately mosques and noisy bazaars lined parallelly alongside swanky new office buildings and malls, and it is these very contrasts – these glimpses into the city’s rich past with inherent promises of an even better future –that make Hyderabad a city worth visiting."," One of the popular attractions in Hyderabad, Birla Mandir is dedicated to the Lord Venkateshwara of Tirumala and is modelled after and is the replica of the idol of Balaji of Tirupati. The temple itself is located at the top of a 280 feet tall hill called the Naubat Pahad that overlooks both, Hyderabad and Secunderabad and is one of the best viewpoints in the city. ",17.40569765,78.46925938025007
Nainital,Nainital Lake,Nainital Lake-Nainital,4.5064981949458485,"Nainital is a perfect weekend getaway from Delhi and the nearby places., ,  Nainital experiences a pleasant climate throughout the year, making it a popular hill station for families, couples and even solo travellers.",-,29.34351855,79.56044527876803
Chennai,"ISKCON Chennai, Sri Sri Radha Krishna Temple","ISKCON Chennai, Sri Sri Radha Krishna Temple-Chennai",4.506211180124224,""", , "" Amid its chaos of traffic and sweltering humid climate, Chennai is worth visiting for its temples steeped in south-Indian culture, British-era museums and monuments, culinary delights and Marina Beach (Second largest urban beach in the world).",-,,
Kanpur,"ISKCON Kanpur, Sri Sri Radha Madhav Temple","ISKCON Kanpur, Sri Sri Radha Madhav Temple-Kanpur",4.5046728971962615,-,-,,
Ahmedabad,ISKCON Temple,ISKCON Temple-Ahmedabad,4.504132231404959,"The historic city of Ahmedabad or the old part of the city was declared as the UNESCO World Heritage Site., ,  Home to a plethora of remarkable temples like Swaminarayan Temple, intriguing museums and classy markets, with a little bit of colonial history attached to it, Ahmedabad is an excellent example of how a city can still retain every bit of its old-world charm while still rapidly progressing on the path of globalisation.Ahmedabad is famous for its textiles and its tie-dye bandhani handloom technique, which makes it a great place to shop."," Located close to the Gujarat Samachar Press, The ISKCON Temple in Ahmadabad is the best place to experience spirituality and mental bliss. Also referred to as the 'Hare Krishna Temple', the temple with its calm and peaceful atmosphere offers the perfect spot for meditation. ",28.44099945,77.06272618417123
